"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/support","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100067118364824","PTV","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/469778811_1010174501229819_6318900398083369956_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx768x768&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FaGq-qwGxNAQ7kNvwFSvMjM&_nc_oc=AdrFolj9N2MAPiOu8ioPq_dCJCAIIXy03nJdY1cY1VgKurs_wTxwkUN2_1dJ19H9Luo&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=Dd4FmAaueTjKdeEQNp2wjA&_nc_ss=7c2a8&oh=00_AQCCqsxRkf_vLtJJ3exX9wgpKFLBCLsfbcaAtcO4Pv-wtA&oe=6A6006A5","https://www.facebook.com/PTVph","1","770503189677020","#Meralco UPDATE as of 1:00pm: 

FLOODED AREAS WITHOUT ELECTRICITY

The electricity on following areas in Metro Manila were switched off due to flood 

MEYCAUAYAN  BANCAL
BANGA
BAYUGO
CALVARIO
HULO
LONGOS
MALHACAN
POBLACION
SALUYSOY
ST. FRANCIS
ZAMORA
BIÑAN  MALAMIG
CALAMBA  BAGONG KALSADA
BUCAL
CALAMBA
CANLUBANG
HALANG
LA MESA
LECHERIA
MAPAGONG
PACIANO RIZAL
PANSOL
PARIAN
REAL
LOS BAÑOS  BATONG MALAKE
LOS BAÑOS
MAAHAS
PUTHO-TUNTUNGIN
SAN ANTONIO
STA. ROSA  DON JOSE
MALABON  POTRERO
TINAJEROS
MANILA CITY  TONDO
MARIKINA  CONCEPCION I
MALANDAY
NANGKA
PARAÑAQUE  BACLARAN
MERVILLE
SN MARTIN DE PORRES
PASAY CITY  PASAY CITY
Q. C.-BALINTAWAK  APOLONIO SAMSON
Q. C.-KAMUNING  ROXAS
Q. C.-LA LOMA  LOURDES
SALVACION
Q. C.-NEW MANILA  TATALON
Q. C.-PUGAD LAWIN  SAN ANTONIO
Q. C.-SAN FRANCISCO DAMAYAN
DEL MONTE 
DEL MONTE
MARIBLO
MASAMBONG
PARAISO
STO. DOMINGO (MATALAHIB)
TALAYAN
Q. C.-SAN JOSE  BALINGASA
MANRESA
SAN JOSE
SIENNA
VALENZUELA  CARUHATAN
DALANDANAN
MALINTA
MARULAS
MAYSAN
POBLACION
VEINTE REALES
ANTIPOLO  MAMBUGAN
MAYAMOT
SAN JOSE
SAN LUIS
BARAS  CONCEPCION
EVANGELISTA
MABINI
PINUGAY
RIZAL
SAN JOSE
SAN JUAN
SAN MIGUEL
SAN SALVADOR
SANTIAGO
BINANGONAN  MAHABANG PARANG
MAMBOG
TATALA
CAINTA  SAN ISIDRO
CARDONA  CALAHAN
DALIG
DEL REMEDIO
IGLESIA
LOOC
PATUNHAY
REAL
SAN ROQUE
JALA-JALA  BAGUMBONG
MORONG  BOMBONGAN
CANIOGAN-CALERO-LANANG
LAGUNDI
MAYBANCAL
SAN GUILLERMO
SAN JOSE
SAN JUAN
SAN PEDRO
PILILLA  BAGUMBAYAN
HALAYHAYIN
HULO
IMATONG
MALAYA
NIOGAN
QUISAO
WAWA
RODRIGUEZ (MONTALBAN) BURGOS
SAN MATEO  AMPID II
BANABA
MALY
TANAY  KATIPUNAN-BAYANI
KAYBUTO
MAG-AMPON
PINAGKAMALIGAN
PLAZA ALDEA
SAMPALOC
SAN ISIDRO
TABING ILOG
TANDANG KUTYO
WAWA
TERESA  BAGUMBAYAN
DALIG
MAY-IBA
PRINZA",,,,,,,"0","2","1411108313000","https://www.facebook.com/PTVph/posts/pfbid02hsfLPV5hqQc1oBK12zssRt4ih3FyZyDoMRzMSancR8Hs27r1m5uc9cWQ2UCz3jdel"
"No photo description available.","10152750395541747","photo","https://www.facebook.com/photo/?fbid=10152750395541747&set=a.461753258645582",,,,,,,,,,,,,,,,,"100044327355001","Alodia Gosiengfiao","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/746589413_1586566412830922_3880094317002905512_n.jpg?stp=c0.0.1536.1536a_cp0_dst-jpg_tt6&cstp=mx1536x1536&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=W2m5JYHrkZIQ7kNvwGVtYSM&_nc_oc=Adq9Iz-3sBcl0YnDkaev1z8MkcF1eHP-DOLjl_qlNiZ93C0V-u86lTvpWI-Yuq3G0-Q&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=Dd4FmAaueTjKdeEQNp2wjA&_nc_ss=7c2a8&oh=00_AQBPRYp6g-axeiZZxuNcCHvVLGQxwys8mkR1zhaL-z5rWA&oe=6A600FAE","https://www.facebook.com/AlodiaGosiengfiao","449","10152750395541747","""Kuya...I think it's safer not to bike in the flood.... :("" 

Hope you guys are safe back in Manila!:( I heard the typhoon is really bad right now and I am also worried about this weekend's Best Of Anime event! I'm currently in Japan so I can't attend but please take care everyone! 

Photo taken in Marikina by fellow Toy Collector Cholo Mallillin",,,,,,,"0","211","1411094308000","https://www.facebook.com/photo.php?fbid=10152750395541747&set=a.461753258645582&type=3"
"No photo description available.","10152406918625168","photo","https://www.facebook.com/photo/?fbid=10152406918625168&set=a.650104283831498",,,,,,,,,,,,,,,,,"100064957951102","ABS-CBN News","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/612193561_1385784586930127_8766501501849307524_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx513x511&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jjMlUL_Ip04Q7kNvwEpGnPD&_nc_oc=AdrRejUTL_ILJxgF1SewMDmlTdT4X9MgkkQ9W1lv1YFdLOSpBlRj47Vaz_H-VlKh0y8&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=704D6THUcdDB_x9yxQkeYA&_nc_ss=7c2a8&oh=00_AQC3JDr54mVu8eIn7s_d3nMuGIe-VI7Jf3bDYzW9wUD2YA&oe=6A600EDC","https://www.facebook.com/abscbnNEWS","380","10152406918625168","Parking of SM Marikina completely flooded. The road leading to C5 inundated. (Photo by Raine Musngi, ABS-CBN News) #MarioPH",,,,,,,"0","1661","1411116042000","https://www.facebook.com/photo.php?fbid=10152406918625168&set=a.650104283831498&type=3"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwHsCJ-2&_nc_oc=AdrGdCHRzhSbOVYY0taJrJ_lhu8gQTjtTH3QMfRmjpATKGzgkv4xJ0IbyloEwAENX7Q&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=704D6THUcdDB_x9yxQkeYA&_nc_ss=7c2a8&oh=00_AQB3SWiDTdtJhPU_tHjy7N_GYB2AqAKhzHySX2jeCzQkHw&oe=6A602ED2","https://www.facebook.com/MMDAPH","25","768199286552069","[Admin 03] FLOOD UPDATES as of 1:35 PM, (2/2)

Quezon Ave

6:15 AM, Commonwealth T. Sora EB Subsided 6:29 AM. (Passable) 
7:17 AM, Commonwealth Balara (NPATV) Subsided 9:44 AM, (Passable) 
6:19 AM, Maria Clara (NPATV)
11:43 AM, Biak na Bato (NPATV) 
6:42 AM, Quezon Ave Capitol EB Gutter Deep
6:57 AM, Gilmore EB (NPATV) Subsided 10:13 AM, (Passable) 
7:19 AM, Broadway 9th St. (NPATV) Subsided 10:09 AM, (Passable) 
7:24 AM, Aurora SM C. Point (NPATV)
7:36 AM, Kamias/Kalayaan (NPATV)
7:46 AM, Along E. Road (NPATV)
7:51 AM, Chino St. J.P Rizal (NPATV)
8:14 AM, Luna Anonas (NPATV)
8:14 AM, V. Luna Anonas (NPATV)
7: 46 AM, Whiteplains Katipunan Gutter Deep
7:35 AM, Along Project 4 Brgy. Tagumpay (NPATV)

North

6:34 AM, Sangandaan Gutter Deep
8:05 AM, Monumento Circle Gutter Deep
7:25 AM, Calle uno (NPALV)
8:30 AM, Maypajo Caloocan (NPATV)
9:53 AM, C3 10th Ave Dagat Dagatan (NPATV)

West

11:43 AM, Mc Arthur A. Fernando (NPATV)",,"30",,,,,"30","32","1411105881000","https://www.facebook.com/MMDAPH/posts/pfbid02adRQnrW3JrfAV4UMMM8ZARhMyF34N2bjK2eQVs8F7bcWWJSkdGSmvCZYXvnQHyM3l"
"No photo description available.","713405645416903","photo","https://www.facebook.com/photo/?fbid=713405645416903&set=a.492854702845047",,,,,,,,,,,,,,,,,"100063615651629","Ms. Ruby's Home","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/299607798_492854719511712_5051750946524480438_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx266x266&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=H9OqqtN5kI8Q7kNvwFK2AvG&_nc_oc=AdrEiILw7VAlkj1ybUwYWD-ytQRAvfleDZneSJy-VMToT3b3WRgQT_gLSab8nfFxsLw&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=704D6THUcdDB_x9yxQkeYA&_nc_ss=7c2a8&oh=00_AQD3HU49Gx2GJbHTDSiYaGvsCWjnZ2cbHsuXgXzLw-ilGA&oe=6A603A06","https://www.facebook.com/rubydoobeedoowah","13","713405645416903","Surveying the flood waters in our driveway early this morning. Thank goodness the water's receded. Hope it does too in other places. Praying for everyone's safety. AND PLEASE TELL FRIENDS, FAMILY, NEIGHBORS TO KEEP THE PETS SAFE -- MOVE THEM AWAY FROM THE FLOOD AND RAIN, ETC.",,"16",,,,,"16","0","1411091293000","https://www.facebook.com/photo.php?fbid=713405645416903&set=a.492854702845047&type=3"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwHsCJ-2&_nc_oc=AdrGdCHRzhSbOVYY0taJrJ_lhu8gQTjtTH3QMfRmjpATKGzgkv4xJ0IbyloEwAENX7Q&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=704D6THUcdDB_x9yxQkeYA&_nc_ss=7c2a8&oh=00_AQB3SWiDTdtJhPU_tHjy7N_GYB2AqAKhzHySX2jeCzQkHw&oe=6A602ED2","https://www.facebook.com/MMDAPH","12","768198823218782","[Admin 03] FLOOD UPDATES as of 1:35 PM, (1/2)

EDSA

6:12 AM, Fema Rd. Gutter Deep (Passable).
6:12 AM, Dario Bridge Gutter Deep (Passable).
6:27 AM, Balintawak Not Passable all Types of Vehicles (Passable).
6:05 AM, North Ave Subsided 8:06 AM. (Passable).
6:31 AM, Quezon Ave SB Subsided 7:57 AM. (Passable)
6:57 AM, Quezon Ave NB (Not Passable all Types of Vehicles) (Passable).

C5 Area

7:48 AM, C5 Tiendesitas NB/SB Gutter Deep, Subsided 9:41 AM (Passable)
6:39 AM, C5 Libis Gutter Deep, Subsided 7:30 AM, (Passable)
6:23 AM, C5 Ateneo Gate 2 Gutter Deep, Subsided 8:48 AM, (Passable)
10:25 AM, C5 Eagle St. Gutter Deep, Subsided 9:00 AM, (Passable)
7:46 AM, C5 BCDA SB Gutter Deep, Subsided 9:06 AM, (Passable)
8:06 AM, C5 Ortigas Rd. EB/WB (Not Passable all Types of Vehicles) Subsided 9:47 AM (Passable)

Manila Area

7:12 AM, RMB V. Mapa Gutter Deep
7:12 AM, Along España (Not Passable all Types of Vehicles)
7:30 AM, Nagtahan NB/SB Gutter Deep
RMB Vicente Cruz Gutter Deep
M. Dela Fuente Gutter Deep
7:45 AM, Delpan SB Gutter Deep
7:53 AM, RIO Mariones Gutter Deep
RIO Capulong Gutter Deep
7:53 AM, Quirino Taft EB (Not Passable all Types of Vehicles)
8:06 AM, RMB Pureza (Not Passable all Types of Vehicles)
9:18 AM Lacson Fajardo Gutter Deep

South

6:16 AM, Dr, A Santos Subsided 7:59 AM. (Passable.)
7:15 AM, Andrews Tramo Gutter Deep
11:05 AM, Osmeña Buendia (Not Passable all Types of Vehicles)

East

6:10 AM, Ortigas WB C. Raymundo Gutter Deep
7:12 AM, Marcos Highway EB/WB Before Masinag (Not Passable all Types of Vehicles)
Gil Fernando Dragon St. Gutter Deep
7:48 AM, San Juan area
F. Manalo (Not Passable all Types of Vehicles)
Brgy. Salapan (Not Passable all Types of Vehicles)
Brgy. Batis (Not Passable all Types of Vehicles)
8:00 AM, Ortigas Santolan WB Gutter Deep",,"37",,,,,"37","36","1411105751000","https://www.facebook.com/MMDAPH/posts/pfbid026YszySFhcviWA1h9QmQcwXkqoytcikXQQER2riR3SnfPV8q3UJ2WxyrktG7gu6wTl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwHsCJ-2&_nc_oc=AdrGdCHRzhSbOVYY0taJrJ_lhu8gQTjtTH3QMfRmjpATKGzgkv4xJ0IbyloEwAENX7Q&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=704D6THUcdDB_x9yxQkeYA&_nc_ss=7c2a8&oh=00_AQB3SWiDTdtJhPU_tHjy7N_GYB2AqAKhzHySX2jeCzQkHw&oe=6A602ED2","https://www.facebook.com/MMDAPH","20","768190733219591","[Admin 03] FLOOD UPDATES as of 12:45 PM, (2/2)

Quezon Ave

6:15 AM, Commonwealth T. Sora EB Subsided 6:29 AM. (Passable) 
7:17 AM, Commonwealth Balara (NPATV) Subsided 9:44 AM, (Passable) 
6:19 AM, Maria Clara (NPATV)
11:43 AM, Biak na Bato (NPATV) 
6:42 AM, Quezon Ave Capitol EB Gutter Deep
6:57 AM, Gilmore EB (NPATV) Subsided 10:13 AM, (Passable) 
7:19 AM, Broadway 9th St. (NPATV) Subsided 10:09 AM, (Passable) 
7:24 AM, Aurora SM C. Point (NPATV)
7:36 AM, Kamias/Kalayaan (NPATV)
7:46 AM, Along E. Road (NPATV)
7:51 AM, Chino St. J.P Rizal (NPATV)
8:14 AM, Luna Anonas (NPATV)
8:14 AM, V. Luna Anonas (NPATV)
7: 46 AM, Whiteplains Katipunan Gutter Deep
7:35 AM, Along Project 4 Brgy. Tagumpay (NPATV)

North

6:34 AM, Sangandaan Gutter Deep
8:05 AM, Monumento Circle Gutter Deep
7:25 AM, Calle uno (NPALV)
8:30 AM, Maypajo Caloocan (NPATV)
9:53 AM, C3 10th Ave Dagat Dagatan (NPATV)

West

11:43 AM, Mc Arthur A. Fernando (NPATV)",,"29",,,,,"29","24","1411104021000","https://www.facebook.com/MMDAPH/posts/pfbid0vMHiKarYe9fHh7LKgKyUP1WZU97u8R94UMVA9L7oSCKyDwi9HxUhEFa1s6FPjuLyl"
,,,,,,,,,,,,,,,,,,,,"100064624814149","Department of Public Works and Highways","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/239732693_226550756175750_6404290758860214422_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=gKkzvZ-EHAQQ7kNvwG1MfTL&_nc_oc=AdpxEZS8jsXG9QQd_bd-S6x11d2a63hIbx0hl7VbnCzNAFAOnkCeVAnmuFEB1_TOwTg&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=704D6THUcdDB_x9yxQkeYA&_nc_ss=7c2a8&oh=00_AQBvw_qghYVZWcoHClnnCHX1To29GVMqcXiHKbaQJK6Q_g&oe=6A603489","https://www.facebook.com/dpwhph","2","650217088425113","FYI

BRIDGE ALONG DAANG MAHARLIKA
DAMAGED BY FLOOD IN CAMARINES NORTE

The Sta. Elena section, specifically at km 252+700 of Daang Maharlika in Camarines Norte is not passable due to damaged Cabuluan Detour Bridge caused by flash flood.

Motorists and commuters from Camarines Norte to Manila and vice versa are advised by the DPWH Camarines Norte District Engineering Office to take Daang Maharlika Sta. Elena-Sipocot, Camarines Sur towards Andaya Highway.",,"2",,,,,"2","1","1411093079000","https://www.facebook.com/dpwhph/posts/pfbid02Zw856qN6uBwYqX7BEjmU35B7Q6y4Tv3v2D9uxDWCXSfAGWGyqJB5fgHdYNLEQx7Nl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwHsCJ-2&_nc_oc=AdrGdCHRzhSbOVYY0taJrJ_lhu8gQTjtTH3QMfRmjpATKGzgkv4xJ0IbyloEwAENX7Q&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=704D6THUcdDB_x9yxQkeYA&_nc_ss=7c2a8&oh=00_AQB3SWiDTdtJhPU_tHjy7N_GYB2AqAKhzHySX2jeCzQkHw&oe=6A602ED2","https://www.facebook.com/MMDAPH","5","768184289886902","[Admin 03] FLOOD UPDATES as of 12:45 PM, (2/2) Quezon Ave 6:15 AM, Commonwealth T. Sora EB Subsided 6:29 AM. (Passable)",,"30",,,,,"30","4","1411102479000","https://www.facebook.com/MMDAPH/posts/pfbid0dHWyxoh6pwnjMyWpqkbzdEQGL4wRQFEM4MuyTq2S8CNpNbF1L4A3Lf5JdCDBU3cNl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwHsCJ-2&_nc_oc=AdrGdCHRzhSbOVYY0taJrJ_lhu8gQTjtTH3QMfRmjpATKGzgkv4xJ0IbyloEwAENX7Q&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=FpwvK8aWgj9A_2d9mFsa9Q&_nc_ss=7c2a8&oh=00_AQB_uMar29MpyATxcUCqwjQrS5bnkcu_fzQNrMta1R-QZA&oe=6A602ED2","https://www.facebook.com/MMDAPH","7","768309329874398","[Admin 03] RT @SkywaySOMCO: Flood Update as of 8:04 PM Tire Deep at Buendia/Dela Rosa: Not passable to all types of vehicles. Buendia Off Ramp-Closed.",,"36",,,,,"36","16","1411130141000","https://www.facebook.com/MMDAPH/posts/pfbid0367KjvnkGx19j55nuWabsoq15H2uEehfTCj4yxRuaVgRtNUSuXnV96C1wBw43e9xFl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwHsCJ-2&_nc_oc=AdrGdCHRzhSbOVYY0taJrJ_lhu8gQTjtTH3QMfRmjpATKGzgkv4xJ0IbyloEwAENX7Q&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=FpwvK8aWgj9A_2d9mFsa9Q&_nc_ss=7c2a8&oh=00_AQB_uMar29MpyATxcUCqwjQrS5bnkcu_fzQNrMta1R-QZA&oe=6A602ED2","https://www.facebook.com/MMDAPH","0","768183993220265","[Admin 03] FLOOD UPDATES as of 12:45 PM: (1/2) EDSA 6:12 AM, Fema Rd. Gutter Deep 6:12 AM, Dario Bridge Gutter Deep (cont)",,"21",,,,,"21","4","1411102367000","https://www.facebook.com/MMDAPH/posts/pfbid0E45pMXQrSfTUWtFhN61dsstnbDpTt4A2YSf5WkhDcAyaEhRyKgQAVPh62W4mKBmUl"
"No photo description available.","606318019477736","photo","https://www.facebook.com/photo.php?fbid=606318019477736&set=a.363864482446050&type=3","No photo description available.","606318046144400","photo","https://www.facebook.com/photo.php?fbid=606318046144400&set=a.363864482446050&type=3","No photo description available.","606318106144394","photo","https://www.facebook.com/photo.php?fbid=606318106144394&set=a.363864482446050&type=3",,,,,,,,,"100064675025966","GMA News Weather Center","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/724778055_1541013941397759_4007045830371021396_n.jpg?stp=c95.0.1152.1152a_cp0_dst-jpg_tt6&cstp=mx1152x1152&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JSfEewpaBicQ7kNvwFuWyED&_nc_oc=Adr8-PkzPd6kBhGbsgmaDH2O2bw397Wmfh0SOgf5IRSw-4Y_2BFIlFsZAZRxHkGM-qY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=FpwvK8aWgj9A_2d9mFsa9Q&_nc_ss=7c2a8&oh=00_AQBUmSmXEWHDHlIeFYRAcVu_rPpifhs4WR8zQsXqcH7kOA&oe=6A600A0D","https://www.facebook.com/gmaweather","3","606318256144379","FLOOD ALERT from MMDA (as of 10:58 AM) 

Be IMReady and know which roads are flooded.",,"23",,,,,"23","4","1411096160000","https://www.facebook.com/gmaweather/posts/pfbid07hcFLVJAHaTtsonYa838HDqTcUReWAHVKMS2agtTBYK399h9uVmbdZYyrbKteXfGl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwHsCJ-2&_nc_oc=AdrGdCHRzhSbOVYY0taJrJ_lhu8gQTjtTH3QMfRmjpATKGzgkv4xJ0IbyloEwAENX7Q&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=FpwvK8aWgj9A_2d9mFsa9Q&_nc_ss=7c2a8&oh=00_AQB_uMar29MpyATxcUCqwjQrS5bnkcu_fzQNrMta1R-QZA&oe=6A602ED2","https://www.facebook.com/MMDAPH","14","768451593193505","[Admin 03] FLOOD ALERT: As of 3:30 am, Marcos Highway, Filinvest to Vermont going to Sumulong, Innermost lane - Leg Deep, Outermost lane - Waist Deep. Not passable to all types of vehicles.",,"48",,,,,"48","38","1411157102000","https://www.facebook.com/MMDAPH/posts/pfbid02WndeSBChbLX1ogBBD4PBwvjPXGmdrU2JNjMRfCy5y74ukLqdrgG12eF5g2ytpqyxl"
"No photo description available.","606305286145676","photo","https://www.facebook.com/photo.php?fbid=606305286145676&set=a.363864482446050&type=3","No photo description available.","606305329479005","photo","https://www.facebook.com/photo.php?fbid=606305329479005&set=a.363864482446050&type=3","No photo description available.","606305372812334","photo","https://www.facebook.com/photo.php?fbid=606305372812334&set=a.363864482446050&type=3",,,,,,,,,"100064675025966","GMA News Weather Center","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/724778055_1541013941397759_4007045830371021396_n.jpg?stp=c95.0.1152.1152a_cp0_dst-jpg_tt6&cstp=mx1152x1152&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JSfEewpaBicQ7kNvwFuWyED&_nc_oc=Adr8-PkzPd6kBhGbsgmaDH2O2bw397Wmfh0SOgf5IRSw-4Y_2BFIlFsZAZRxHkGM-qY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=FpwvK8aWgj9A_2d9mFsa9Q&_nc_ss=7c2a8&oh=00_AQBUmSmXEWHDHlIeFYRAcVu_rPpifhs4WR8zQsXqcH7kOA&oe=6A600A0D","https://www.facebook.com/gmaweather","0","606305452812326","FLOOD ALERT from MMDA (as of 10:00 AM)

Be IMReady and know which roads are flooded.",,"17",,,,,"17","4","1411093113000","https://www.facebook.com/gmaweather/posts/pfbid02hJa5Q5PzYFkYqUn22cCeyzqgTXxmgJGz6uVxf9CVdk4jjAKKjWBkqbZZsTUTwx5Wl"
"No photo description available.","813658838666408","photo","https://www.facebook.com/photo/?fbid=813658838666408&set=gm.352795098208683",,,,,,,,,,,,,,,,,"100000668978349","Errol","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/710388651_27516717694600493_5999530709342861308_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=AWYWoHGuPFQQ7kNvwFJh93P&_nc_oc=Adqz-8sD5O1W3_jPrCoryitEDlLE5vUQ2SQ7lRwaJ-nMP-Prf1f8K4uYsaDS_t9wCfk&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=FpwvK8aWgj9A_2d9mFsa9Q&_nc_ss=7c2a8&oh=00_AQDQzA4ZDnB1H5nGsPIcaYRMV0LEe2gUrNVOxqyKMvkXjQ&oe=6A600B4E","https://www.facebook.com/Errol2010","6","352795098208683","circa 1914. Flood in Manila",,"29",,,,,"29","0","1411157341000","https://www.facebook.com/groups/memoriesoldmanila/permalink/352795098208683/"
