"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/support","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","3359193794312809","photo","https://www.facebook.com/photo.php?fbid=3359193794312809&set=a.3177377785827745&type=3","No photo description available.","3359193857646136","photo","https://www.facebook.com/photo.php?fbid=3359193857646136&set=a.3177377785827745&type=3","No photo description available.","3359194030979452","photo","https://www.facebook.com/photo.php?fbid=3359194030979452&set=a.3177377785827745&type=3","No photo description available.","3359194310979424","photo","https://www.facebook.com/photo.php?fbid=3359194310979424&set=a.3177377785827745&type=3","No photo description available.","3359194464312742","photo","https://www.facebook.com/photo.php?fbid=3359194464312742&set=a.3177377785827745&type=3","100006666643541","Rosita Delos Santos Arcaño","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/544991795_4221914108040769_7538411265885392877_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx374x381&ctp=p40x40&_nc_cat=111&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gNg7v7Eyk1sQ7kNvwEK-DgV&_nc_oc=Adrb6m2qyVike_xxs-jAQVDpb-nl0GjYgwuAQYu7w9fAnP2lw9aaCpnpB_s5OmhuyVM&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=aq-wN1BfyPcH2las7HHsjw&_nc_ss=7e2a8&oh=00_AQDEgeYJ5UuDP7kVdS9h3LomaXFtFKueqfkTmexvDHGx1g&oe=6A5E8703","https://www.facebook.com/rosita.arcano.9","4","3359194767646045","salamat poh lord God at ndi na poh umabot s loob ng bahay nmen ang baha.,un lng madilim p din ndi makapag aus ng nilikas n gamit,salamat poh s mga pag alala nyo s amin,ingat poh ang lahat Gobless❤️❤️❤️🙏🙏🙏,salamat poh s kamag anak nmen n agad kme pinatuloy s bahay nila,my sis andinda paykel nd bunaynay🥰🥰🥰",,"15","8","1","6",,"30","0","1664150760000","https://www.facebook.com/rosita.arcano.9/posts/pfbid0o9T6Gwbirqi2Ta1kr4HP1rLK7XUVkn9JtVSf9p7CgwEYS6kEnpU9DdSdFM5f9sRAl"
"No photo description available.","1746815609038380","photo","https://www.facebook.com/photo.php?fbid=1746815609038380&set=a.429359444117343&type=3","No photo description available.","1746815742371700","photo","https://www.facebook.com/photo.php?fbid=1746815742371700&set=a.429359444117343&type=3","No photo description available.","1747055879014353","photo","https://www.facebook.com/photo.php?fbid=1747055879014353&set=a.429359444117343&type=3","No photo description available.","1747055935681014","photo","https://www.facebook.com/photo.php?fbid=1747055935681014&set=a.429359444117343&type=3",,,,,"100011298735382","Jhun Aguirre Hayahay II","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/611323815_2664188243967774_1645471188741416139_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x733&ctp=p40x40&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=17Ioj_21CKIQ7kNvwFeFHhG&_nc_oc=AdoL3-WBPT5kSwoBIMYgVzKX0Q_6P-45R_H2JDXUWQ3CVBRhPs0p3r8uXxjt6NdMWCY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=9vCKTtQU7sXy9b4SRhwtoQ&_nc_ss=7e2a8&oh=00_AQD9jXugPRiL3b1b4hNuGcP4Zk3ecS8SQ2YxlQPJ6_Wvpg&oe=6A5EA739","https://www.facebook.com/aguirrejhun24","3","1746815782371696","pack up...
eto nanaman tayo
Nakaka alarma na baha...
ingat sa lahat 👍",,"14",,"6","2",,"22","0","1664121939000","https://www.facebook.com/aguirrejhun24/posts/pfbid027hHAHRVaEDTnFRTd92kWZQubbFWRTvxTehmzPQva3dxiBxNnmYsT6NULhMcLzC4Bl"
,"581270723796266","video",,,,,,,,,,,,,,,,,,"100065291960078","Sir Bryle","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/480711456_1001248322061557_2117180710118276978_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1091&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=WwsQdEj4AWMQ7kNvwHJX8VZ&_nc_oc=Adocu8c2lY_N-VoJCDU12TyedJJomRMRKZt546ZT1qtOaEsX3xRWGmc4qfqB5HmGi4w&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=9vCKTtQU7sXy9b4SRhwtoQ&_nc_ss=7e2a8&oh=00_AQA-krXLu7q9n9mvX-rHURZPnI8WFCJxp2z_hELQSrXiGg&oe=6A5E90E9","https://www.facebook.com/Laagan20","0","457585849761143","Wala ng ulan at maliwanag na ang kalangitan.  Humupa na ang baha at wala ng bagyo ang ngbabadya. Salamat ama☝️🙏",,"2","12",,,,"14","3","1664147073000","https://www.facebook.com/Laagan20/videos/581270723796266/"
,"1174381253198957","video",,,,,,,,,,,,,,,,,,"100063737643067","ValGer vlogs","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/737550732_1654602240007682_20094145681691512_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=GlVNZJTM-44Q7kNvwFeZRe-&_nc_oc=Adq9Gw3Qd7SiMqvMar-zc-JLOxQQZAdPPNXZFypKNDbKM2o1pPfpzYB9nn68BhDKXkc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=9vCKTtQU7sXy9b4SRhwtoQ&_nc_ss=7e2a8&oh=00_AQDdrOKj4BMisiSeHCSILA-4FZuMbh00e57zFAIp4eZtvg&oe=6A5E9F3E","https://www.facebook.com/lailanitumanguil","0","1071447210214264","Baha sa marikina mataas pa din pero tuloy ang pangingisda ni kuya bagyong karding ka lang",,"18","1","2",,,"21","93","1664161076000","https://www.facebook.com/lailanitumanguil/videos/1174381253198957/"
"No photo description available.","127099273421674","photo","https://www.facebook.com/photo.php?fbid=127099273421674&set=a.127098463421755&type=3","No photo description available.","127099296755005","photo","https://www.facebook.com/photo.php?fbid=127099296755005&set=a.127098463421755&type=3","No photo description available.","127099320088336","photo","https://www.facebook.com/photo.php?fbid=127099320088336&set=a.127098463421755&type=3","No photo description available.","127099353421666","photo","https://www.facebook.com/photo.php?fbid=127099353421666&set=a.127098463421755&type=3","No photo description available.","127099386754996","photo","https://www.facebook.com/photo.php?fbid=127099386754996&set=a.127098463421755&type=3","100083648055801","Iwahig Ilaw Liwanag Triskelion - IILCC","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/476816761_586859970778933_1246439960280805297_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x720&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ToxcpGP4Ha0Q7kNvwHxRsPk&_nc_oc=AdpjxMKyoiPbQzBkBCGdobU6iEC5KFZY-iPIebSezZf3qlBTAofOVQaP5fxPvhO6GDo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=9vCKTtQU7sXy9b4SRhwtoQ&_nc_ss=7e2a8&oh=00_AQCjCCj9W7DGxPfa9CB9pB20XtTIITARwLJUz4kNEC7ZXQ&oe=6A5E8DCB","https://www.facebook.com/tgpiil","1","127099993421602","Agarang serbisyo publiko para sa mga nasalanta ng bagyo na SUPER TYPHOON KARDING dito  sa Tumana Marikina City , na pinamumunuaan ng  TUMANA SECTOR - MAKATAO Council.

Hindi alintana na sila rin mismo ay lubhang naapektohan ng bagyo at baha. Bagkus mas inuna ang talagang mga nangangailangan.

MABUHAY ang tunay na Sector ng Tumana - MAKATAO Council!

In the service of the fraternity..

#MarikeñongTriskelion
#OneMAKATAO
#TapatAtDapatNaSerbisyo",,"4","16",,"2",,"22","7","1664189364000","https://www.facebook.com/tgpiil/posts/pfbid0DL9R3zg6RxpZKzbkBtcoon8qz2oKikFi3kYdLc1293eD71HRBtTurJbft2dAhWwwl"
,,,,,,,,,,,,,,,,,,,,"599824255","Rae Sandoval","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/671419473_10166901425174256_182007888866936364_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_ohc=0ELFuEvQLdwQ7kNvwFPmuIm&_nc_oc=AdpcbHJsPuLOY4BqNXH04zqThryOk1e7cJ-B_81SmelmVUS_Dw-BcumEfWnZ9unq-XU&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=9vCKTtQU7sXy9b4SRhwtoQ&_nc_ss=7e2a8&oh=00_AQAlpCIjz92JneW_vwDgcuLvTYxWmGcPNH_vJ9itbH1sWA&oe=6A5E9DAB","https://www.facebook.com/sandovalpandas","2","454981613319637","Replying to messages na po. Pasensya na po at nag-panhik ng mga gamit at nag-evacuate po kasi kami kahapon. 

Stay safe and always ready, mga mahal naming sukiiiii! 🫶🏻🙏🏼

Ang challenge naman today ay ibalik lahat ng mga pinanhik namin na gamit. 😅 still thankful at hindi umabot ang baha dito sa amin. 

UIOGD",,"3",,,"3",,"6","0","1664193534000","https://www.facebook.com/sandbagcreatives/posts/pfbid02RXHEgHKk2ruZuB9o3JpJc91pQifrZJVv9rqWWquRriZAqJ5EewXZgMwpvQtAxTNUl"
"No photo description available.","1781463518862207","photo","https://www.facebook.com/photo/?fbid=1781463518862207&set=a.765556218352151",,,,,,,,,,,,,,,,,"100046933406131","Motortrade San Mateo Cluster","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/610662997_1600089518232146_8455785371627843761_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=bZxVsOcF0sIQ7kNvwGWbmsI&_nc_oc=AdqP2tD13-fdtjDD1ZJfizPojQUvblitgc-Der954w3LMQixVGjwn9YztLhYvDW69C0&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=9vCKTtQU7sXy9b4SRhwtoQ&_nc_ss=7e2a8&oh=00_AQBC-b58FJy2RZ6Z0W9htEHpvQHyPdN27QXjt8XEbzHEYQ&oe=6A5E88B6","https://www.facebook.com/MotortradeSanMateoCluster","0","1781463565528869","✅ FOR YOUR INFORMATION!!

✅ Kapag nalubog ang FI(Fuel Injected) na motor sa baha - WAG NA WAG NG PAANDARIN! ❎

✅ Mga dapat gawin:

👨‍🔧Step 1: I-drain ang motor oil sa engine at gasoline sa fuel tank para hindi ito kalawangin.

👨‍🔧Step 2: Patuyuin ang loob ng makina at fuel tank sa pamamagitan ng air compressor.

👨‍🔧Step 3: Lagyan ng panibagong langis ang engine para lang mababad sa langis ang makina.

👨‍🔧Step 4: Dalin ang motor sa pinaka-malapit na service center(dalin sa pinaka malapit na MOTORTRADE) ng hindi papaandarin para pabugahan ng air compressor ang mga internal electronics parts nito para matuyo at upang maiwasan ang posibleng short

Credit to the owner.",,"17",,"5",,,"22","15","1664143774000","https://www.facebook.com/MotortradeSanMateoCluster/posts/pfbid02DQQQwurF3f42erfwUwFqMpdfV4ymDC85vhNCqMBkftBE4xNyRx37SjsURbJyRLBFl"
"No photo description available.","3505700069659138","photo","https://www.facebook.com/photo/?fbid=3505700069659138&set=a.1377934835769016",,,,,,,,,,,,,,,,,"100006575373743","Rowena Gabriel Ocampo","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/481210796_4216469198582218_5876341011559773476_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x733&ctp=p40x40&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_ohc=TIJeu_m9-UIQ7kNvwEtF1Jz&_nc_oc=Adpq6LiDg6h4mcttswYCZX2uoIC2x2RGHej-665hk__oCA_P-eEtzI6sai0boJOJYKk&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=9vCKTtQU7sXy9b4SRhwtoQ&_nc_ss=7e2a8&oh=00_AQDacJS020fc7BaHMObKO2pyqLmxSI7l8znYKw9ohRNdjw&oe=6A5EB650","https://www.facebook.com/rowenaocampo0521","7","3505700096325802","nakapag pahinga din sa kaka impake ng mga gamit at kakahakot😓
 pagod, antok hay buhay😓
baha jan ka lang sa labas wag ka na papasok dito sa loob namen 😄 at dahil nga tindera tau at makukulit cla arat na may sigarilyo na ubusin nyo na to😊",,"13","8",,,,"21","0","1664128071000","https://www.facebook.com/rowenaocampo0521/posts/pfbid02pS3HG9BdWCtFnWGLoADMRhYyYh3Zmc4J2Udtmx8pWzQdYEHKt5CHqsN9S5pCZnMml"
"No photo description available.","421948150069463","photo","https://www.facebook.com/photo.php?fbid=421948150069463&set=a.275860801794932&type=3","No photo description available.","421948190069459","photo","https://www.facebook.com/photo.php?fbid=421948190069459&set=a.275860801794932&type=3","No photo description available.","421948236736121","photo","https://www.facebook.com/photo.php?fbid=421948236736121&set=a.275860801794932&type=3","No photo description available.","421948276736117","photo","https://www.facebook.com/photo.php?fbid=421948276736117&set=a.275860801794932&type=3","No photo description available.","421948316736113","photo","https://www.facebook.com/photo.php?fbid=421948316736113&set=a.275860801794932&type=3","100081130435799","Tumana Central Community Chapter","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/629463326_918213347559671_3592691410249417956_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx363x360&ctp=p40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=0AL0cSuMGewQ7kNvwHzK4Xz&_nc_oc=AdrUnnscYH9QBcTyzaflBs5AKhDJLLlPFOWIEm-yqTCelZnWC-2sjJw6110o1AJwpiw&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=7WRwR6RTcLkQO_zIZufvJg&_nc_ss=7e2a8&oh=00_AQAHFJw8NdiCcBXFSnSA29-aWTsZqal99Hly0_CWhm7cHw&oe=6A5EA505","https://www.facebook.com/TGPTGSTCCC","2","421949570069321","Agarang serbisyo publiko para sa mga nasalanta ng bagyo na SUPER TYPHOON KARDING dito  sa Tumana Marikina City , na pinamumunuaan ng  TUMANA SECTOR - MAKATAO Council.

Hindi alintana na sila rin mismo ay lubhang naapektohan ng bagyo at baha. Bagkus mas inuna ang talagang mga nangangailangan.

MABUHAY ang tunay na Sector ng Tumana - MAKATAO Council!

In the service of the fraternity..

#MarikeñongTriskelion
#OneMAKATAO
#TapatAtDapatNaSerbisyo",,"9","14",,"1",,"24","2","1664188056000","https://www.facebook.com/TGPTGSTCCC/posts/pfbid02DTu7CQ12kkpC2toxvGn8o4GbABRuudAXFTvPpHdjeVwHP39VaxsXcaDTjMXhpwU8l"
,,,,,,,,,,,,,,,,,,,,"100069147581661","Healthy Pilipinas","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/444846775_764595579188688_3162215863358540712_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=vm8rqqBxr6EQ7kNvwHJ68Vn&_nc_oc=Adq8TyaKEfxnaw05bUtCr22aFOXl_B7qlLYsS885fhgqdl9kLk78vewTtcDEcs1zTd4&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=7WRwR6RTcLkQO_zIZufvJg&_nc_ss=7e2a8&oh=00_AQDOjzyLrvDgbXtunDhMUE-e1kc89zaTk8_ndT253PxvIA&oe=6A5EA465","https://www.facebook.com/DOHhealthypilipinas","1","458086223021601","ALAMIN 🤔

Tag-ulan na naman! Hindi natin maiwasan ang paglusong sa baha o pagbabad sa maruming tubig na maaaring magdulot ng sakit na Leptospirosis, isang bacterial infection na mula sa ihi ng daga o iba pang hayop.

Maging maalam tungkol sa sakit na ito na alamin sa ating infographics ang lahat ng impormasyon tungkol sa Leptospirosis.

Iwasang magkasakit ngayong tag-ulan!

Maging maingat sa #WILD diseases for a #HealthyPilipinas",,"37","3","1","1",,"42","7","1664077663000","https://www.facebook.com/antipolocitygovernment/posts/pfbid02hrTdk295nErdMPUUNWKJbSGgCg18DV55K4FXdsdcZseDAv6Qy2pKrMvRoKfuCYz6l"
"No photo description available.","474336364733748","photo","https://www.facebook.com/photo.php?fbid=474336364733748&set=a.231405012360219&type=3","No photo description available.","474336438067074","photo","https://www.facebook.com/photo.php?fbid=474336438067074&set=a.231405012360219&type=3","No photo description available.","474336501400401","photo","https://www.facebook.com/photo.php?fbid=474336501400401&set=a.231405012360219&type=3","No photo description available.","474336564733728","photo","https://www.facebook.com/photo.php?fbid=474336564733728&set=a.231405012360219&type=3","No photo description available.","474336644733720","photo","https://www.facebook.com/photo.php?fbid=474336644733720&set=a.231405012360219&type=3","100064721651335","Brgy. Silangan fire-rescue volunteer brigade","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/275433818_339506611550058_2362682782162038168_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x720&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=kLcy7VaGiyQQ7kNvwFVvPTC&_nc_oc=AdqxwkxKUodsHxibXeXsqYidptDXNX6vA1RBehbSfvpadyRIJv7PSUa7xtSzQ9XIoYY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=7WRwR6RTcLkQO_zIZufvJg&_nc_ss=7e2a8&oh=00_AQA8RjclD1Py2vyP8SBux4CvbaKqG-HC7kbmQXBNq0EzOA&oe=6A5E995A","https://www.facebook.com/profile.php?id=100064721651335","1","474338231400228","09 - 26 - 22

Monitoring sa mga area na pwedeng pag mulan o pag simulan ng baha o pag guho ng lupa.

Location : Barangay Silangan 

Time : 8:30am - 9:55am

Driver : 

Kuya fer

Manpower : 

Silangan 9
Silangan 12
Silangan 6 
Silangan 246
Delta 2",,"6","1",,"1",,"8","0","1664158900000","https://www.facebook.com/permalink.php?story_fbid=pfbid0CWCi12M2suj25XydWMCrCWnTPHyZs3b7U9FPRtmEuEKj6bcEFadBRc5ufmrGV5Ssl&id=100064721651335"
"No photo description available.","132414172874573","photo","https://www.facebook.com/photo/?fbid=132414172874573&set=a.124447897004534",,,,,,,,,,,,,,,,,"100083179729000","San Mateo Rizal Public Information Office","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/425495857_387889013993753_4470595050143281461_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=r37H6C_LYvUQ7kNvwFBys0D&_nc_oc=AdpiQ4ADDsUpkvAVgymRm7mQgPBEoPkWZci3bN5PTfPEwkCSTGr-E3MdzomLKKP4Nq4&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=7WRwR6RTcLkQO_zIZufvJg&_nc_ss=7e2a8&oh=00_AQC_oPxmXZ0IFic9UpMoO4kVXW2Km-Yz6Dyk0dwlSHSLpw&oe=6A5E8764","https://www.facebook.com/sanmateorizalPIO","1","132414189541238","Dahil ligtas ang may alam, narito ang kaunting kaalaman tungkol sa Leptospirosis: kung ano nga ba ito, mga sintomas, at mga komplikasyon kapag hindi naagapan.

Iwasan ang paglusong sa baha, kababayan!

#KardingPH
#SanMateoRizalLGU
#SanMateoRizalPIO",,"45","4",,"1",,"50","10","1664161210000","https://www.facebook.com/sanmateorizalPIO/posts/pfbid02cdcwE2G3Qzc7mybJDW3RKqz1M7iSgoSEmAfTpNJj2SwsRmYrWMEtnYHcCvDm4MCwl"
"No photo description available.","581785553743511","photo","https://www.facebook.com/photo/?fbid=581785553743511&set=a.526303405958393",,,,,,,,,,,,,,,,,"100057362143083","KYODAI WORKZ","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/416693061_871925841396146_6470146563039029207_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1035x1036&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=t2eMvojtJ60Q7kNvwG9wL2p&_nc_oc=AdombvVlORi1FQSrH6QclctE7tMLc4oQAeG1uDlHETHKerqc0C7FensmR5l2cn8OsQI&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=7WRwR6RTcLkQO_zIZufvJg&_nc_ss=7e2a8&oh=00_AQAy4YV6s3vjxd_0MdthDfiUDcKcnEcY6jMy8qU2aFpIzg&oe=6A5EA6E7","https://www.facebook.com/KyodaiWorkz","1","581785573743509","⚠️STAY SAFE KA-KYOUDAI⚠️

✅ FOR YOUR INFORMATION!!

✅ Kapag nalubog ang FI(Fuel Injected) na motor sa baha - WAG NA WAG NG PAANDARIN! ❎

✅ Mga dapat gawin:

👨‍🔧Step 1: TANGGALIN ANG BATTERY !! 🔋

👨‍🔧Step 2: I-drain ang MOTOR OIL  sa engine at GASOLINE sa FUEL TANK para hindi ito kalawangin at alisin ang SPARK PLUG/AIR FILTER/ FUEL FILTER

👨‍🔧Step 3: Patuyuin ang loob ng makina at fuel tank sa pamamagitan ng air blower or kahit anong pambuga na walang kasamang tubig or moist.

👨‍🔧Step 4: Lagyan ng panibagong langis ang engine para lang mababad sa langis ang makina.

👨‍🔧Step 5: Dalin ang motor sa pinaka-malapit na service center(casa o dealer) / suking motorshop ng hindi papaandarin para pabugahan ng AIR COMPRESSOR / CONTACT CLEANER ang mga internal electronics parts nito para matuyo at upang maiwasan ang posibleng short circuit nito.

.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

👨‍🔧Step 6: KUNG HINDI KA MARUNONG NG STEP 1-5 DALHIN MO NA LANG SA CASA OR PAGAWAAN NG MOTOR ITULAK MO NA LANG.

Photo & Info ctto: 📖",,"13","6",,"4",,"23","48","1664097333000","https://www.facebook.com/KyodaiWorkz/posts/pfbid028mkKFMCfFxFRsv8D5hAB1cSuVkQftBTUou2fuH3iicn1gz1oH4FxyDeiEd6oipZVl"
"No photo description available.","127759696692625","photo","https://www.facebook.com/photo/?fbid=127759696692625&set=a.127274830074445",,,,,,,,,,,,,,,,,"100083757847495","Ang Bagong Liwanag Silangan","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/296154794_111439888320593_9040332721759017368_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DogO9At2j4oQ7kNvwFVehIt&_nc_oc=AdpztrSq4fKy3_wNdn7rQK4Tql2FuGs4URJqC19CElkCdAKdRezzzH27Q5jVnU2Puj0&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=7WRwR6RTcLkQO_zIZufvJg&_nc_ss=7e2a8&oh=00_AQAxhs_CfAEqC5_dz6NpqHzJkYDjVd-AA0N05TMkIGdeDQ&oe=6A5EB409","https://www.facebook.com/ABLSilangan","0","127759713359290","Naghatid po kagabi ang Ang Bagong Liwanag - Silangan ng maaayos na used clothes sa Ibayo, Maly, San Mateo, para sa mga pamilyang  nalubog sa baha na dulot ng bagyong Karding.

Maraming salamat kay Happy ng Solid Leni Supporters, Ang Bayanihan Manila at Heaven Scent.

Babalik pa kami. Pwede pong magdonate sa aming GCash 0995 107 5421 B. Bobis.

Maraming salamat po!",,"6","11",,,,"17","1","1664232943000","https://www.facebook.com/ABLSilangan/posts/pfbid0v7CaWCrX3UbXSZnUtFkLmhDrQ55uaJGtCBsRFWEwbTvQcy1Y3dEp8tUQHie48CTFl"
"No photo description available.","845275336902039","photo","https://www.facebook.com/photo/?fbid=845275336902039&set=a.469241071914634",,,,,,,,,,,,,,,,,"100064862342736","True Worshipers of God Church","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308494191_469241108581297_1845055360446347240_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx160x160&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3YoWPv3CtnkQ7kNvwHclD8T&_nc_oc=Adptl6B-2TORAuAQ11CuUnNd1CMTdlhQfbbqAkpE7K_91xmmGlsyiTqnj2PGVJizXC8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=zYjH1lFB9QrsHtEptRcCyA&_nc_ss=7e2a8&oh=00_AQCoehjxze1J_LWcCfhnypAIFucjVrP9plC3S9hpd1UlAw&oe=6A5E9D1E","https://www.facebook.com/TWGCXentroMall","1","845275353568704","Philippians 4:6-7
[6]Be careful for nothing; but in every thing by prayer and supplication with thanksgiving let your requests be made known unto God. [7]And the peace of God, which passeth all understanding, shall keep your hearts and minds through Christ Jesus. 

Bagyo, lindol, baha, etc na na maari maging sanhi na ating pag aalala pero bago ko sabihin sayo to kaya tayo nakakaranas ng ganito situation hindi dahil pahirapan tayo kundi pinapalapit niya tayo sa kanya Mga bro and Sis Manalangin tayo kung tayo nag aalala dahil libre lang ito at wala bayad imbis na ilaan nating ating oras sa pag iisip ilaang nalang nating sa panalangin dahil lahat ng bagay sa kanya wala imposible.

Keep safe everyone ❤️",,,"12",,,,"12","2","1664166511000","https://www.facebook.com/TWGCXentroMall/posts/pfbid02KUiVsidBy7E62kwasoMs1vXAXUjpwViU4PbarsJKvHMxePx6ZPJV9fZq2gLngCgyl"
,,,,,,,,,,,,,,,,,,,,"100064957951102","ABS-CBN News","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/612193561_1385784586930127_8766501501849307524_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx513x511&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=BDsIev3SqvYQ7kNvwHtSoog&_nc_oc=AdrrVjSl8oF_dNl2HK3SvdfVvIBHSbNUm8QFXltBvQNXW3Ni4xjmVgSEJFx0hxFqfX4&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=zYjH1lFB9QrsHtEptRcCyA&_nc_ss=7e2a8&oh=00_AQArGRgmsoiWbexVmlUWwND_QKfk3XMrOhoMvSu7vDpTYQ&oe=6A5E851C","https://www.facebook.com/abscbnNEWS","2","169261045692073","Condolence to the bereaved family of the 5 rescuers who died in Bulacan Province during #KardingPH 

We are forever grateful to their heroic deed in line of duty.🙏",,"1",,"21","1",,"23","3","1664182468000","https://www.facebook.com/SulongPinasInitiative/posts/pfbid034aY2GnWQM8BS4qd2wyP8cg3jdpd7HCexStCFMGsozqLos7Hpo5FKcvfbDzkJEv86l"
